step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
89,TRANSFER,268230.43,C163362068,268230.43,0,C2101762472,0,0,1
81,TRANSFER,78028.89,C1141684760,78028.89,0,C1203351352,0,0,1
64,CASH_OUT,104957.85,C1731531059,104957.85,0,C621663353,29237.79,134195.64,1
86,CASH_OUT,88649.1,C796414235,88649.1,0,C1743229382,2239755.86,2328404.96,1
30,CASH_OUT,236947.25,C474899128,236947.25,0,C116505755,70084.28,307031.53,1
25,TRANSFER,781953.11,C763225876,781953.11,0,C1927695058,0,0,1
47,TRANSFER,13172.17,C1669581327,13172.17,0,C1697995801,0,0,1
69,CASH_OUT,2960254.17,C262990065,2960254.17,0,C1242379975,620822.89,3581077.07,1
58,CASH_OUT,106673.26,C160197221,106673.26,0,C431559844,0,106673.26,1
83,CASH_OUT,286769.07,C1848884000,286769.07,0,C376115864,0,286769.07,1
34,TRANSFER,1016540.35,C638438531,1016540.35,0,C2146216948,0,0,1
60,TRANSFER,742973.53,C153820103,742973.53,0,C1530694083,0,0,1
64,CASH_OUT,31574.65,C568731351,31574.65,0,C329030670,199385.83,230960.48,1
58,TRANSFER,456745.18,C1016889565,456745.18,0,C1924324818,0,0,1
10,CASH_OUT,503405.88,C140359285,503405.88,0,C2020337583,29669,533074.88,1
52,TRANSFER,7484125.12,C1486116303,7484125.12,0,C398541118,0,0,1
88,CASH_OUT,3607917.73,C1513663831,3607917.73,0,C1935735129,8391754.13,12000000,1
34,CASH_OUT,40458,C1657291163,40458,0,C684399107,561393.36,331179.02,1
40,CASH_OUT,2757431.53,C82669876,2757431.53,0,C1462250062,0,2757431.53,1
25,TRANSFER,296333.54,C1473328942,296333.54,0,C1650053869,0,0,1
53,CASH_OUT,6215.44,C1351929617,6215.44,0,C842672981,191197.42,197412.85,1
10,CASH_OUT,2662734.59,C813115168,2662734.59,0,C401825929,14165.62,2930405.33,1
27,CASH_OUT,1218165.88,C807604201,1218165.88,0,C849028719,742564.27,1960730.15,1
9,CASH_OUT,361559.69,C684758020,361559.69,0,C1769042905,504667.31,189441.24,1
22,CASH_OUT,77773.14,C598573300,77773.14,0,C2060664104,1853403.61,1931176.75,1
83,TRANSFER,1534926.96,C358852719,1534926.96,0,C361327171,0,0,1
25,TRANSFER,1698263.69,C1865185181,1698263.69,0,C388097316,0,0,1
31,TRANSFER,120406.39,C237098657,120406.39,0,C1177827371,0,0,1
94,TRANSFER,460635.82,C1586676521,460635.82,0,C94475674,0,0,1
6,TRANSFER,85354.69,C558400671,85354.69,0,C527482085,0,0,1
59,TRANSFER,3857176.83,C1675721447,3857176.83,0,C892636220,0,0,1
63,CASH_OUT,148188.84,C198701564,148188.84,0,C492308077,194134.25,342323.08,1
85,TRANSFER,1440705.58,C1202805418,1440705.58,0,C1429653947,0,0,1
56,TRANSFER,1932200.59,C1448304922,1932200.59,0,C1082976131,0,0,1
77,CASH_OUT,9039246.82,C378412722,9039246.82,0,C802151575,464686.69,9503933.51,1
93,CASH_OUT,315654.19,C137902575,315654.19,0,C1643523023,0,315654.19,1
41,CASH_OUT,1783144.33,C229433868,1783144.33,0,C978822470,1793786.8,3576931.13,1
6,TRANSFER,216422,C666642000,216422,0,C1315078366,0,0,1
64,CASH_OUT,3097121.75,C1563094045,3097121.75,0,C1677375515,0,3097121.75,1
42,CASH_OUT,334276.08,C1006070662,334276.08,0,C1475265472,318089.61,652365.68,1
95,CASH_OUT,655676.97,C1072220674,655676.97,0,C2110200242,53614.28,709291.25,1
36,TRANSFER,636,C1819371332,636,0,C59681246,0,0,1
85,TRANSFER,1440705.58,C1202805418,1440705.58,0,C1429653947,0,0,1
58,CASH_OUT,106673.26,C160197221,106673.26,0,C431559844,0,106673.26,1
69,TRANSFER,7728992.56,C139632487,7728992.56,0,C1966690861,0,0,1
71,CASH_OUT,345526.4,C1313615833,345526.4,0,C475338087,210291.99,555818.38,1
34,CASH_OUT,52557.21,C483094763,52557.21,0,C1009901500,0,52557.21,1
83,CASH_OUT,365099.76,C1936595952,365099.76,0,C1416319101,32745.23,397844.99,1
22,CASH_OUT,2068118.36,C1672125863,2068118.36,0,C559485820,3054285.45,5122403.81,1
34,TRANSFER,1016540.35,C638438531,1016540.35,0,C2146216948,0,0,1
71,CASH_OUT,62091.44,C979329781,62091.44,0,C1938348365,6296058.91,6358150.35,1
69,TRANSFER,7728992.56,C139632487,7728992.56,0,C1966690861,0,0,1
65,TRANSFER,174923.28,C2041556759,174923.28,0,C1497527382,0,0,1
74,TRANSFER,3284197.88,C103236252,3284197.88,0,C1710384366,0,0,1
39,TRANSFER,39013.3,C1092667126,39013.3,0,C1482119856,0,0,1
34,TRANSFER,52557.21,C437611850,52557.21,0,C830293590,0,0,1
36,TRANSFER,113338.99,C226697568,113338.99,0,C1045024523,0,0,1
6,CASH_OUT,17246,C1484518113,17246,0,C978609035,0,17246,1
45,CASH_OUT,213983.59,C578474227,213983.59,0,C265601701,0,213983.59,1
95,TRANSFER,33676.59,C732111322,33676.59,0,C1140210295,0,0,1
18,TRANSFER,1102133.9,C590103740,1102133.9,0,C1610372134,0,746575.95,1
88,TRANSFER,3607917.73,C2016707009,3607917.73,0,C1883647961,0,0,1
68,CASH_OUT,5800988.12,C1232837961,5800988.12,0,C1664538299,0,5800988.12,1
15,CASH_OUT,128473.62,C905234452,128473.62,0,C786510892,0,128473.62,1
20,TRANSFER,448025.06,C1976637754,448025.06,0,C4020115,0,0,1
66,TRANSFER,7169129.94,C1016521533,7169129.94,0,C475877892,0,0,1
66,TRANSFER,7169129.94,C1016521533,7169129.94,0,C475877892,0,0,1
88,TRANSFER,4022408.76,C743505070,4022408.76,0,C1234529860,0,0,1
10,TRANSFER,9217.19,C184586799,9217.19,0,C812377986,0,96795.6,1
31,CASH_OUT,5021186.54,C1520365660,5021186.54,0,C1308026520,880859.14,5902045.68,1
92,CASH_OUT,1461930.03,C1928781788,1461930.03,0,C1636281428,3762496.73,5224426.76,1
30,TRANSFER,109401.88,C2037269206,109401.88,0,C337579043,0,0,1
84,TRANSFER,296349.8,C1660861590,296349.8,0,C852926396,0,0,1
25,TRANSFER,249159.26,C862942009,249159.26,0,C1488413166,0,0,1
18,CASH_OUT,1144089.37,C1542410200,1144089.37,0,C183389809,2502877.26,3879210.29,1
76,TRANSFER,9917.27,C1267158518,9917.27,0,C1985253789,0,0,1
64,CASH_OUT,960306.85,C1336358470,960306.85,0,C89588966,0,960306.85,1
32,CASH_OUT,81867.07,C1861680707,81867.07,0,C2064372710,135117.98,216985.05,1
86,CASH_OUT,17822.02,C270438906,17822.02,0,C976082192,2619609.53,2637431.55,1
9,TRANSFER,994453.2,C1121789613,1437370.87,442917.67,C254839817,194812.76,665743.67,1
65,CASH_OUT,3760068.04,C1824157901,3760068.04,0,C675598051,622555.65,4382623.69,1
61,CASH_OUT,475368.94,C916986889,475368.94,0,C1738798142,1348026.73,1823395.67,1
65,TRANSFER,701168.78,C1422133318,701168.78,0,C548676992,0,0,1
34,CASH_OUT,40458,C1657291163,40458,0,C684399107,561393.36,331179.02,1
60,TRANSFER,581421.85,C1021314422,581421.85,0,C2062695733,0,0,1
19,CASH_OUT,122101.57,C149845822,0,0,C1200316948,0,639940.2,1
63,CASH_OUT,148188.84,C198701564,148188.84,0,C492308077,194134.25,342323.08,1
21,TRANSFER,785323,C1204079316,785323,0,C637091706,0,0,1
15,CASH_OUT,170,C1065370362,170,0,C200064275,413421.36,345764.15,1
60,CASH_OUT,742973.53,C261473899,742973.53,0,C897961171,0,742973.53,1
38,CASH_OUT,407005.78,C1948189565,0,0,C1059308371,0,407005.78,1
54,TRANSFER,1350574.58,C919766733,1350574.58,0,C623650025,0,0,1
85,CASH_OUT,1529614.71,C955071434,1529614.71,0,C865727492,0,1529614.71,1
94,CASH_OUT,460635.82,C1563063305,460635.82,0,C262427288,544728.69,1005364.51,1
64,TRANSFER,17051.69,C759912226,17051.69,0,C287309829,0,0,1
13,TRANSFER,123194.95,C2143112877,79466.45,0,C1755380031,535933.16,263908.84,1
22,CASH_OUT,89571.46,C1022920965,4505.6,0,C1460548505,1929428.01,2018999.47,1
20,CASH_OUT,448025.06,C348303891,448025.06,0,C1432596631,71679.93,519704.99,1
43,CASH_OUT,29988,C756162144,29988,0,C1734856260,0,29988,1
25,CASH_OUT,802382.45,C1343455954,802382.45,0,C1045004287,0,802382.45,1
43,TRANSFER,362152.77,C1484448573,362152.77,0,C1911678087,0,0,1
60,TRANSFER,45807.51,C958487787,45807.51,0,C218393296,0,0,1
66,TRANSFER,150405.2,C1433490225,150405.2,0,C1414864266,0,0,1
73,CASH_OUT,193663.9,C682644115,193663.9,0,C242591003,0,193663.9,1
65,CASH_OUT,174923.28,C1061805919,174923.28,0,C1217320472,0,174923.28,1
26,TRANSFER,331829.94,C1549516546,331829.94,0,C1908627867,0,0,1
12,TRANSFER,2007,C439464764,2007,0,C562360384,0,0,1
34,TRANSFER,30917.39,C1302461032,30917.39,0,C1058590682,0,0,1
8,TRANSFER,29707.86,C1825456600,29707.86,0,C570409417,0,0,1
38,CASH_OUT,21367,C1032400193,21367,0,C760883565,898934.02,920301.02,1
65,CASH_OUT,701168.78,C1795901064,701168.78,0,C1652576276,841462.58,1542631.35,1
59,CASH_OUT,1367340.03,C954658479,1367340.03,0,C845870432,296833.6,1664173.63,1
77,CASH_OUT,2149976.69,C1519673706,2149976.69,0,C1396705699,0,2149976.69,1
13,CASH_OUT,2686564.04,C901331326,2686564.04,0,C1662761228,438199.37,3124763.41,1
85,CASH_OUT,1440705.58,C1733056191,1440705.58,0,C1061971573,0,1440705.58,1
67,TRANSFER,1028326.5,C582388359,1028326.5,0,C641615589,0,0,1
20,CASH_OUT,448025.06,C348303891,448025.06,0,C1432596631,71679.93,519704.99,1
58,TRANSFER,456745.18,C1016889565,456745.18,0,C1924324818,0,0,1
47,CASH_OUT,156011.24,C877302181,156011.24,0,C2044342029,152239.96,308251.2,1
4,CASH_OUT,86070.17,C1699873763,86070.17,0,C560041895,0,86070.17,1
68,CASH_OUT,374178.28,C712970778,374178.28,0,C44247024,616364.57,990542.85,1
37,CASH_OUT,180967.56,C1196784232,180967.56,0,C165922010,95280.53,276248.1,1
32,TRANSFER,604933.67,C1769820937,604933.67,0,C1536446312,0,0,1
92,TRANSFER,21574.55,C2002083627,21574.55,0,C1024161943,0,0,1
64,CASH_OUT,37796.75,C758006561,37796.75,0,C2079728909,211905.39,249702.14,1
25,CASH_OUT,8383.17,C644686763,8383.17,0,C980380973,6577262.64,6585645.81,1
27,TRANSFER,1218165.88,C361429301,1218165.88,0,C550179566,0,0,1
81,CASH_OUT,78028.89,C524658055,78028.89,0,C200964845,473519.42,551548.31,1
62,TRANSFER,724414.43,C1803571079,724414.43,0,C1642306592,0,0,1
85,TRANSFER,8924971.59,C406938681,8924971.59,0,C579440834,0,0,1
38,CASH_OUT,407005.78,C1948189565,0,0,C1059308371,0,407005.78,1
95,TRANSFER,56745.14,C872526349,56745.14,0,C1824885183,0,0,1
36,TRANSFER,886592.76,C1027885522,886592.76,0,C201404620,0,0,1
70,TRANSFER,1036789.41,C282915164,1036789.41,0,C672400159,0,0,1
65,CASH_OUT,403975.39,C435979844,403975.39,0,C29687546,0,403975.39,1
10,TRANSFER,503405.88,C1446009472,503405.88,0,C2010733400,0,0,1
6,TRANSFER,13704,C1735554279,13704,0,C12793273,0,1658746.09,1
68,TRANSFER,13890.42,C1860550733,13890.42,0,C731457880,0,0,1
21,CASH_OUT,158299.34,C179332971,158299.34,0,C631110333,36152.54,271369.74,1
27,TRANSFER,494244.61,C1529468267,494244.61,0,C1924171481,0,0,1
80,TRANSFER,972920.87,C279538198,972920.87,0,C1842012952,0,0,1
34,CASH_OUT,1462355.44,C1049482889,1462355.44,0,C373339841,1544724.84,3007080.29,1
20,CASH_OUT,16614.82,C530844914,16614.82,0,C1614121155,904409.29,921024.11,1
16,CASH_OUT,31074,C2073757635,31074,0,C1899325653,0,31074,1
74,TRANSFER,59813.61,C1934910898,59813.61,0,C547328121,0,0,1
86,CASH_OUT,305817.12,C337026029,305817.12,0,C1022926752,0,305817.12,1
75,TRANSFER,810039.19,C756454870,810039.19,0,C1095120189,0,0,1
59,TRANSFER,21174.45,C1690317775,21174.45,0,C1829927547,0,0,1
15,CASH_OUT,164500.81,C1689700172,164500.81,0,C149696600,685636.21,850137.02,1
18,CASH_OUT,11481,C779194867,11481,0,C1475456951,761417.61,1765080.5,1
86,TRANSFER,305817.12,C1107960128,305817.12,0,C76175380,0,0,1
55,CASH_OUT,309254.05,C906689307,309254.05,0,C1018466821,218535.44,527789.5,1
14,TRANSFER,1561891.66,C736093511,1561891.66,0,C1224081716,0,0,1
6,TRANSFER,216422,C666642000,216422,0,C1315078366,0,0,1
18,CASH_OUT,508782.2,C576782065,0,0,C2090737806,1082007.65,1590789.85,1
83,TRANSFER,286769.07,C1444107396,286769.07,0,C1562027253,0,0,1
68,CASH_OUT,2026529.56,C354227932,2026529.56,0,C467042735,511526.05,2538055.62,1
35,CASH_OUT,472692.51,C145594916,472692.51,0,C1718370785,193065.83,665758.34,1
6,CASH_OUT,17320.91,C436661284,17320.91,0,C522173599,6244.44,0,1
10,CASH_OUT,2662734.59,C813115168,2662734.59,0,C401825929,14165.62,2930405.33,1
74,CASH_OUT,4375931.29,C367894534,4375931.29,0,C397644656,68494.86,4444426.16,1
66,CASH_OUT,3444943.59,C127639062,3444943.59,0,C1426710143,217174.65,3662118.24,1
65,CASH_OUT,126690.14,C1827521206,126690.14,0,C1015650621,353834.29,480524.43,1
84,CASH_OUT,10000000,C824646662,10000000,0,C1917849910,0,10000000,1
66,TRANSFER,2322909.69,C1795295,2322909.69,0,C658604431,0,0,1
69,TRANSFER,5521483.54,C505397169,5521483.54,0,C599233021,0,0,1
70,TRANSFER,167067.78,C1823914087,167067.78,0,C1052777709,0,0,1
60,CASH_OUT,89014.32,C2128547053,89014.32,0,C2076906949,330651.68,419666,1
92,CASH_OUT,21574.55,C313908201,21574.55,0,C1295977505,0,21574.55,1
2,CASH_OUT,14949.84,C395257482,14949.84,0,C1032986144,18161.79,33111.63,1
69,TRANSFER,2960254.17,C833989982,2960254.17,0,C1897067419,0,0,1
93,TRANSFER,175313.96,C1863782967,175313.96,0,C1170590191,0,0,1
16,TRANSFER,2701905.3,C494334546,2701905.3,0,C428725863,0,0,1
84,TRANSFER,351912.04,C2080405171,351912.04,0,C1544738688,0,0,1
94,TRANSFER,460635.82,C1586676521,460635.82,0,C94475674,0,0,1
35,CASH_OUT,454511.73,C1482588472,454511.73,0,C1751888979,140892.24,595403.98,1
85,TRANSFER,1440705.58,C1202805418,1440705.58,0,C1429653947,0,0,1
56,CASH_OUT,1932200.59,C1900295340,1932200.59,0,C2032646914,0,1932200.59,1
84,TRANSFER,351912.04,C2080405171,351912.04,0,C1544738688,0,0,1
47,CASH_OUT,667043.9,C1676208609,667043.9,0,C1263000252,104132.27,771176.17,1
19,CASH_OUT,1861008.32,C1718961034,1861008.32,0,C714051433,0,1789942.62,1
71,CASH_OUT,386996.34,C1461649383,386996.34,0,C798055687,512943.11,899939.45,1
48,CASH_OUT,337974.21,C1171102344,337974.21,0,C1505545472,0,337974.21,1
21,CASH_OUT,23292.3,C1861214292,0,0,C1834461593,392364.62,415656.92,1
8,CASH_OUT,43092,C1395071924,43092,0,C79685693,660641.74,1158662.9,1
20,TRANSFER,16614.82,C2080146129,16614.82,0,C748889213,0,0,1
39,TRANSFER,152042.16,C1118399210,152042.16,0,C104038589,0,0,1
20,CASH_OUT,16614.82,C530844914,16614.82,0,C1614121155,904409.29,921024.11,1
33,TRANSFER,10000000,C1439740840,19900000,9887819.06,C875288652,0,0,1
84,TRANSFER,8380.79,C392060027,8380.79,0,C45705350,0,0,1
38,CASH_OUT,2395.29,C50436894,2395.29,0,C1124184322,276538.59,470937.03,1
32,CASH_OUT,1164448.96,C1925676917,1164448.96,0,C2040690699,1080246.34,2244695.29,1
58,CASH_OUT,246938.77,C1249676524,246938.77,0,C1822682019,0,246938.77,1
57,TRANSFER,157610.11,C207792334,157610.11,0,C912468991,0,0,1
12,TRANSFER,3964129.99,C576568419,3964129.99,0,C1571546632,0,0,1
12,CASH_OUT,8677,C343345083,8677,0,C200064275,225127.62,233804.62,1
36,CASH_OUT,234377.29,C1737133410,0,0,C877378703,34937.86,269315.15,1
93,TRANSFER,175313.96,C1863782967,175313.96,0,C1170590191,0,0,1
54,CASH_OUT,438224.6,C1238831225,438224.6,0,C296924123,320697.46,758922.05,1
25,TRANSFER,249159.26,C862942009,249159.26,0,C1488413166,0,0,1
19,TRANSFER,3477438.49,C767243506,3477438.49,0,C1532877354,0,0,1
63,CASH_OUT,197226.65,C1388614734,197226.65,0,C693288034,0,197226.65,1
40,TRANSFER,6188772.44,C979937832,6188772.44,0,C1787596520,0,0,1
33,CASH_OUT,9887819.06,C1071702423,9887819.06,0,C28783325,801913.95,10200000,1
86,TRANSFER,88649.1,C1043173812,88649.1,0,C1425524479,0,0,1
71,TRANSFER,91691.75,C1715084286,91691.75,0,C415375205,0,0,1
58,TRANSFER,561948.38,C856217790,561948.38,0,C1278181974,0,0,1
84,TRANSFER,10000000,C792651637,14800000,4830219.15,C397396936,0,0,1
8,TRANSFER,89631.24,C74534388,89631.24,0,C1748042844,0,0,1
53,TRANSFER,931684.75,C101455775,931684.75,0,C1834538811,0,0,1
87,TRANSFER,1083860.21,C1872678613,1083860.21,0,C1669827303,0,0,1
21,CASH_OUT,23292.3,C1861214292,0,0,C1834461593,392364.62,415656.92,1
34,CASH_OUT,51424.22,C1977213426,51424.22,0,C1445058573,87252.78,138677,1
68,CASH_OUT,374178.28,C712970778,374178.28,0,C44247024,616364.57,990542.85,1
58,CASH_OUT,106673.26,C160197221,106673.26,0,C431559844,0,106673.26,1
9,TRANSFER,361559.69,C1287719145,361559.69,0,C352239275,0,141302.12,1
6,TRANSFER,25975.86,C864622150,25975.86,0,C41792607,0,0,1
69,TRANSFER,353313.55,C275034566,353313.55,0,C782534893,0,0,1
37,TRANSFER,93083.27,C1904979167,93083.27,0,C2067685892,0,0,1
6,CASH_OUT,10224,C1284098442,10224,0,C801412408,0,10224,1
94,TRANSFER,363378.75,C998593582,363378.75,0,C855256022,0,0,1
84,CASH_OUT,39379.45,C743472915,39379.45,0,C165832169,188532.97,227912.43,1
51,CASH_OUT,1398946.33,C1269420432,1398946.33,0,C237977902,0,1398946.33,1
35,CASH_OUT,171788.82,C432562518,171788.82,0,C1529736160,19962,0,1
81,TRANSFER,2737766.8,C1263150351,2737766.8,0,C61517319,0,0,1
90,CASH_OUT,113309.55,C1936469791,113309.55,0,C471979620,0,113309.55,1
51,TRANSFER,361460.79,C877036651,361460.79,0,C748208035,0,0,1
31,CASH_OUT,587031.2,C1534882693,587031.2,0,C534658891,338247.75,925278.94,1
67,CASH_OUT,42513.08,C263309564,42513.08,0,C1511183581,0,42513.08,1
64,CASH_OUT,960306.85,C1336358470,960306.85,0,C89588966,0,960306.85,1
72,TRANSFER,3786438.03,C1659791860,3786438.03,0,C199886377,0,0,1
55,TRANSFER,854550.85,C723006620,854550.85,0,C240791931,0,0,1
22,CASH_OUT,489767.32,C480109552,489767.32,0,C720599914,0,489767.32,1
95,CASH_OUT,56745.14,C526144262,56745.14,0,C79051264,51433.88,108179.02,1
2,CASH_OUT,963532.14,C430329518,963532.14,0,C991505714,132382.57,1095914.71,1
45,TRANSFER,4919642.57,C1457431353,4919642.57,0,C203170379,0,0,1
34,TRANSFER,30917.39,C1302461032,30917.39,0,C1058590682,0,0,1
14,TRANSFER,65488.05,C236875489,65488.05,0,C528705657,0,0,1
71,TRANSFER,1871553.73,C677678546,1871553.73,0,C646623849,0,0,1
53,TRANSFER,6215.44,C1484456052,6215.44,0,C1913346868,0,0,1
52,CASH_OUT,969259.07,C457586283,969259.07,0,C379384197,85723.45,1054982.52,1
43,TRANSFER,1395850.55,C1296215617,0,0,C1429415136,260806.21,1656656.77,1
74,TRANSFER,1311150.9,C1492220840,1311150.9,0,C839360691,0,0,1
8,CASH_OUT,181728.11,C2102265902,0,0,C789014007,11397,184477.77,1
50,TRANSFER,112668.54,C994276793,112668.54,0,C670042954,0,0,1
59,CASH_OUT,3857176.83,C1585480308,3857176.83,0,C78663667,228541.62,4085718.45,1
35,CASH_OUT,454511.73,C1482588472,454511.73,0,C1751888979,140892.24,595403.98,1
94,TRANSFER,460635.82,C1586676521,460635.82,0,C94475674,0,0,1
36,CASH_OUT,2352524.18,C914179351,2352524.18,0,C413966770,1227902.12,3580426.31,1
81,TRANSFER,78028.89,C1141684760,78028.89,0,C1203351352,0,0,1
19,CASH_OUT,3477438.49,C841995363,3477438.49,0,C1314676285,0,3477438.49,1
44,TRANSFER,534255.94,C967325382,534255.94,0,C1259079602,0,0,1
55,CASH_OUT,109028.8,C1835596211,109028.8,0,C1502942700,674110.57,783139.37,1
21,TRANSFER,785323,C1204079316,785323,0,C637091706,0,0,1
10,CASH_OUT,503405.88,C140359285,503405.88,0,C2020337583,29669,533074.88,1
19,TRANSFER,161939.36,C263177591,161939.36,0,C94435408,0,0,1
19,TRANSFER,1861008.32,C1990303942,1861008.32,0,C1308678191,0,0,1
15,TRANSFER,170,C553034695,170,0,C26381896,0,0,1
18,TRANSFER,1102133.9,C590103740,1102133.9,0,C1610372134,0,746575.95,1
9,CASH_OUT,350705.74,C58527359,350705.74,0,C582901057,894760.68,1794033.65,1
73,CASH_OUT,193663.9,C682644115,193663.9,0,C242591003,0,193663.9,1
64,CASH_OUT,436317.49,C1101896788,436317.49,0,C641861955,195948.3,632265.79,1
93,CASH_OUT,886588.02,C700848378,886588.02,0,C1731783280,0,886588.02,1
36,CASH_OUT,234377.29,C1737133410,0,0,C877378703,34937.86,269315.15,1
35,CASH_OUT,9465988.82,C91276418,9465988.82,0,C1220805115,0,9465988.82,1
59,CASH_OUT,2050727.81,C992917413,2050727.81,0,C104038589,0,2050727.81,1
69,CASH_OUT,2960254.17,C262990065,2960254.17,0,C1242379975,620822.89,3581077.07,1
51,CASH_OUT,361460.79,C136533160,361460.79,0,C178151720,991487.78,1352948.57,1
49,CASH_OUT,1021129.67,C771564749,1021129.67,0,C2126217921,86245.92,1107375.59,1
12,CASH_OUT,1041647.06,C169939918,1041647.06,0,C1673501963,52730.33,1094377.39,1
66,TRANSFER,272791.44,C476640492,272791.44,0,C1370530926,0,0,1
56,TRANSFER,2776135.33,C432219684,2776135.33,0,C926776113,0,0,1
19,TRANSFER,143660.11,C1156611770,143660.11,0,C742977582,0,0,1
81,CASH_OUT,78028.89,C524658055,78028.89,0,C200964845,473519.42,551548.31,1
89,CASH_OUT,43928.31,C2129914105,43928.31,0,C170080123,0,43928.31,1
66,CASH_OUT,813133.35,C952177952,813133.35,0,C884699340,0,813133.35,1
59,TRANSFER,192765.49,C267452646,192765.49,0,C243306413,0,0,1
5,TRANSFER,120074.73,C1409933277,120074.73,0,C162114152,0,0,1
59,CASH_OUT,21174.45,C1739548854,21174.45,0,C240278716,31409.08,52583.53,1
14,TRANSFER,1832319.42,C439830884,1832319.42,0,C1133002328,0,0,1
94,CASH_OUT,460635.82,C1563063305,460635.82,0,C262427288,544728.69,1005364.51,1
14,CASH_OUT,2927005.15,C2010427735,2927005.15,0,C1887744176,0,2994420.07,1
90,CASH_OUT,703833.48,C973257095,703833.48,0,C782817814,0,703833.48,1
87,CASH_OUT,115461.48,C1329935528,115461.48,0,C1434520582,21619.28,137080.75,1
22,CASH_OUT,346704.55,C54851371,346704.55,0,C943084296,513994.79,860699.34,1
80,TRANSFER,62134.33,C1710515368,62134.33,0,C1582805529,0,0,1
72,CASH_OUT,8594065.09,C1456711816,8594065.09,0,C1231373551,5844.51,8599909.6,1
10,TRANSFER,93810.76,C481501970,93810.76,0,C1262577882,0,0,1
84,CASH_OUT,152331.26,C942925545,152331.26,0,C1633587807,676868.23,829199.49,1
30,TRANSFER,122235.11,C1279213624,122235.11,0,C2100791242,0,0,1
2,TRANSFER,18627.02,C1375503918,18627.02,0,C234430897,0,0,1
68,CASH_OUT,2026529.56,C354227932,2026529.56,0,C467042735,511526.05,2538055.62,1
95,CASH_OUT,87999.25,C409531429,87999.25,0,C1827219533,0,87999.25,1
59,TRANSFER,1367340.03,C453950944,1367340.03,0,C1875884022,0,0,1
84,TRANSFER,351912.04,C2080405171,351912.04,0,C1544738688,0,0,1
95,TRANSFER,56745.14,C872526349,56745.14,0,C1824885183,0,0,1
89,CASH_OUT,766631.82,C876716683,766631.82,0,C1473416514,0,766631.82,1
12,TRANSFER,19472,C1101705841,19472,0,C925285469,0,0,1
71,CASH_OUT,345526.4,C1313615833,345526.4,0,C475338087,210291.99,555818.38,1
14,TRANSFER,143032,C1960144830,143032,0,C801162238,0,0,1
68,TRANSFER,281743.12,C2139323336,281743.12,0,C1787061281,0,0,1
70,CASH_OUT,266766.78,C862440440,266766.78,0,C167070759,0,266766.78,1
44,TRANSFER,1649818.97,C369936121,1649818.97,0,C1347315975,0,0,1
6,TRANSFER,33332.86,C2025652936,33332.86,0,C1662235713,0,0,1
94,CASH_OUT,445257.43,C1527777491,445257.43,0,C1215602275,0,445257.43,1
18,TRANSFER,9131,C1592623877,9131,0,C87183368,0,0,1
38,CASH_OUT,3372,C2002603307,3372,0,C1685866985,456659.44,460031.44,1
29,CASH_OUT,340198.41,C1369188336,340198.41,0,C1627551181,1614043.79,1954242.21,1
